date,trigger,shock,vid,nr_lat,liu_lat,nr_dist,liu_dist,rsi,moved,changed,evals,runtime_ms,otd_num,otd_den,harm
INSTANCE_024,0.25,p95,V3,14.24260416666732,0.0,169.69729999999996,194.7562,0.5797619047619047,16,True,401,7164.08634185791,27,27,False
INSTANCE_024,0.25,delay20,V1,9.766666666666538,0.0,185.1761,186.12350000000004,0.9404761904761904,5,True,401,5785.652875900269,27,27,False
INSTANCE_024,0.25,delay20,V2,3.333333333333144,0.0,163.9959,166.10070000000002,0.8678571428571429,5,True,401,7574.539661407471,27,27,False
INSTANCE_024,0.25,delay20,V3,0.0,0.0,169.69729999999996,161.936,0.8607142857142858,4,True,401,6631.964206695557,27,27,False
INSTANCE_024,0.25,delay30,V1,19.766666666666534,0.0,185.1761,186.12350000000004,0.9404761904761904,5,True,401,6270.379543304443,27,27,False
INSTANCE_024,0.25,delay30,V2,18.576666666666256,7.7349999999999,163.9959,166.10070000000002,0.8654761904761905,6,True,401,6646.742820739746,26,27,False
INSTANCE_024,0.25,delay30,V3,0.0,0.0,169.69729999999996,161.936,0.8607142857142858,4,True,401,7705.916881561279,27,27,False
INSTANCE_024,0.5,p85,V1,1.8813958333331584,0.0,185.1761,186.12350000000004,0.9010989010989012,5,True,401,1637.787103652954,27,27,False
INSTANCE_024,0.5,p85,V2,0.0,0.0,163.9959,163.9959,1.0,0,False,401,1733.8030338287354,27,27,False
INSTANCE_024,0.5,p85,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,2049.3221282958984,27,27,False
INSTANCE_024,0.5,p95,V1,12.574062499999968,0.0,185.1761,186.12350000000004,0.9010989010989012,5,True,401,1884.9735260009768,27,27,False
INSTANCE_024,0.5,p95,V2,14.931601666666438,4.66411416666665,163.9959,166.10070000000002,0.912087912087912,3,True,401,2128.1185150146484,26,27,False
INSTANCE_024,0.5,p95,V3,0.0,0.0,169.69729999999996,161.94660000000002,0.6923076923076923,6,True,401,1972.595453262329,27,27,False
INSTANCE_024,0.5,delay20,V1,9.766666666666538,0.0,185.1761,186.12350000000004,0.9010989010989012,5,True,401,1583.7371349334717,27,27,False
INSTANCE_024,0.5,delay20,V2,3.333333333333144,0.0,163.9959,166.10070000000002,0.912087912087912,3,True,401,2012.455940246582,27,27,False
INSTANCE_024,0.5,delay20,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,1894.6568965911863,27,27,False
INSTANCE_024,0.5,delay30,V1,19.766666666666534,0.0,185.1761,186.12350000000004,0.9010989010989012,5,True,401,1761.9729042053225,27,27,False
INSTANCE_024,0.5,delay30,V2,18.576666666666256,7.735000000000014,163.9959,166.10070000000002,0.7857142857142858,6,True,401,1800.3950119018557,26,27,False
INSTANCE_024,0.5,delay30,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,1907.4945449829104,27,27,False
INSTANCE_024,0.75,p85,V1,0.0,0.0,185.1761,185.1761,1.0,0,False,401,362.89334297180176,27,27,False
INSTANCE_024,0.75,p85,V2,0.0,0.0,163.9959,163.9959,1.0,0,False,401,356.83131217956543,27,27,False
INSTANCE_024,0.75,p85,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,320.239782333374,27,27,False
INSTANCE_024,0.75,p95,V1,8.711113333333287,0.0,185.1761,186.1436,0.4642857142857142,5,True,401,333.7540626525879,27,27,False
INSTANCE_024,0.75,p95,V2,0.0,0.0,163.9959,163.9959,1.0,0,False,401,340.1377201080322,27,27,False
INSTANCE_024,0.75,p95,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,280.3938388824463,27,27,False
INSTANCE_024,0.75,delay20,V1,9.766666666666538,0.0,185.1761,186.12350000000004,0.7380952380952381,5,True,401,315.5324459075928,27,27,False
INSTANCE_024,0.75,delay20,V2,3.333333333333144,0.0,163.9959,166.10070000000002,0.7857142857142857,3,True,401,375.72383880615234,27,27,False
INSTANCE_024,0.75,delay20,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,280.796766281128,27,27,False
INSTANCE_024,0.75,delay30,V1,19.766666666666534,0.0,185.1761,186.12350000000004,0.7380952380952381,5,True,401,333.97936820983887,27,27,False
INSTANCE_024,0.75,delay30,V2,18.576666666666256,7.7349999999999,163.9959,166.10070000000002,0.7857142857142857,3,True,401,327.7697563171387,26,27,False
INSTANCE_024,0.75,delay30,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,288.61284255981445,27,27,False
INSTANCE_030,0.25,p85,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,1804.2421340942385,19,19,False
INSTANCE_030,0.25,p85,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,722.1014499664307,14,14,False
INSTANCE_030,0.25,p95,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,1847.1126556396484,19,19,False
INSTANCE_030,0.25,p95,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,692.0320987701416,14,14,False
INSTANCE_030,0.25,delay20,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,1882.745981216431,19,19,False
INSTANCE_030,0.25,delay20,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,761.6970539093018,14,14,False
